new_seasons_id,recipe_name,recipe_link,recipe_image,ingredients,directions
100224,Paleo Meatloaf,https://www.newseasonsmarket.com/recipes/paleo-meatloaf/,,"['1 medium onion, finely chopped', '3 cloves garlic, minced', '2 celery stalks, finely chopped', '1 cup mushrooms, chopped', '1 tablespoon pasture butter or ghee', '2 pounds grass-fed beef, buffalo, or lamb', '1/2 pound pasture-raised or organic liver, finely chopped', '1 egg from a pastured hen', 'Sea salt and pepper to taste', '1 tablespoon dried thyme', '2 teaspoons dried oregano', '1/2 cup unsweetened ketchup']","['Preheat oven to 350°F. Sauté onion, garlic, celery and mushrooms in butter or ghee until tender. In a large bowl, combine the ground meat, liver, egg, herbs, salt, pepper, and sautéed vegetables. Mix well. Place meat mixture in loaf pan and bake for 15 minutes. After baking for 15 minutes, gently spread the ketchup on top of the loaf. Continue to bake for another 40-45 minutes, or until fully cooked.']"
100225,Paleo-Inspired Thanksgiving Stuffing,https://www.newseasonsmarket.com/recipes/paleo-inspired-thanksgiving-stuffing/,,"['2 tablespoons ghee or coconut oil', '3 sweet potatoes, cut into 1/2-inch cubes', '3 jewel yams, cut into 1/2-inch cubes', '2 pounds grass-fed ground meat of your choice', '1 large onion, diced', '8 shiitake mushrooms, sliced', '3 celery ribs, diced', '3 tablespoons ghee, coconut oil, or rendered animal fat', '1 tablespoon dried sage', '2 teaspoons sea salt', '1 teaspoon black pepper', '1/2 cup white wine', '3 tart apples, cored and cut into 1/2-inch chunks', '1/2 cup chicken stock', '3/4 cup toasted hazelnuts or walnuts']","['Preheat oven to 350°F. In the oven, melt butter in roasting pan. Toss diced sweet potatoes and yams in roasting pan after butter has melted, stir to coat. Bake yams and sweet potatoes for 45 minutes. Remove from oven and set aside.\nIn a skillet, crumble meat and cook until lightly browned. Remove from heat. Set aside. Sauté onions, mushrooms, and celery in reserved fat in a saucepan until onions begin to caramelize. Add seasonings and cook over medium heat for 2 additional minutes. Add white wine and continue cooking over medium heat until liquid is reduced by half.\nIn a large bowl, combine sautéed vegetable mixture, browned meat, apple chunks, roasted sweet potato and yam cubes, chicken stock, and nuts. Transfer all ingredients to a baking dish and bake at 350°F for 20 minutes. Bake until all ingredients are tender. Serve immediately.']"
100226,Fancy Cheese and Grape Pizza,https://www.newseasonsmarket.com/recipes/fancy-cheese-grape-pizza/,,"['1 package New Seasons Market pizza dough and flour for working dough', '2-3 tablespoons olive oil', '1 1/2 cup red seedless grapes, halved', '5 oz. fontina cheese (about 1 cup), shredded', '2 oz. Gorgonzola dolce, crumbled', '1/2 tsp coarsely ground black pepper', '1/4 cup toasted walnuts, chopped']","['If you are using a pizza stone, put on oven rack in lower third of oven and preheat to 500°F 45 minutes before baking pizza. Lightly coat dough in flour and transfer to a parchment lined pan.', 'Pat out dough evenly with fingers and stretch into a 13” round. Allow to rest 10-15 minutes. Brush with olive oil.', 'Arrange both cheeses and grapes on dough, leaving a 1” border. Sprinkle walnuts on top.', 'Place baking sheet with pizza in oven and bake until dough is crisp and browned and pizza is bubbling in spots, 14-16 minutes. Transfer to cutting board and cool 5 min. before cutting.']"
100227,Extra Sloppy Lentil Joes,https://www.newseasonsmarket.com/recipes/extra-sloppy-lentil-joes/,,"['1 cup soaked lentils', '3 cups water, stock or broth', '1 tablespoon extra-virgin olive oil', '1 medium onion small diced', '1 bell pepper small diced', '1/4-1/2 cup any vegetable small diced or chopped*', 'hamburger buns', '1 cup ketchup', '1/2 cup maple syrup or brown sugar to taste', '3 tablespoons apple cider vinegar', '1 tablespoon vegan Worcestershire sauce', '2 tablespoons tamari', '2 tablespoons mustard', 'favorite hot sauce to taste', '2 tablespoons chili powder', '1 1/2 teaspoons cumin', '2 teaspoons paprika', 'sea salt and pepper to taste']","['Place lentils and cooking liquid in a small pot, cover and bring to a boil, then reduce to a simmer. Cook until lentils are tender, about 30 minutes. Meanwhile, heat a large skillet with olive oil over medium heat. Add onion, bell pepper, and any other vegetables to the pan. Cook, stirring frequently until vegetables turn golden brown, about 5 minutes. Add sloppy sauce ingredients. Cook, stirring constantly until spices are fragrant, about 2 minutes. Reduce heat to medium-low and let sauce simmer until it thickens, at least 10 minutes. When lentils are cooked, drain off any excess cooking liquid. Add lentils to the pan with sauce; stir well to combine. Mash some or all of the lentils using a wooden spoon. Toast hamburger buns in the oven, if desired. Ladle lentil mixture on each toasted bun and enjoy.']"
100228,Smoked Turkey Salad,https://www.newseasonsmarket.com/recipes/smoked-turkey-salad/,,"['2 cups smoked turkey, cubed', '3 stalks celery, finely diced', '1/2 cup red onion, finely diced', '2 crisp apples, finely diced and tossed with 1-2 Tbls. of lemon juice', '1/2 cup dried apple juice-sweetened cranberries', '3/4 cup mayonnaise*', '2 tablespoons dijon mustard', 'salt and pepper to taste']","['In a medium mixing bowl combine all ingredients. Taste for seasoning and adjust with salt and pepper. Use in a sandwich, a wrap or on a bed of lettuce and vegetables for a great salad!']"
100229,Cauliflower Fried Rice,https://www.newseasonsmarket.com/recipes/cauliflower-fried-rice/,,"['1 medium head cauliflower', '1/2 pound ground meat (beef, lamb, turkey, etc.)', '1/4 pound chicken livers, chopped (optional)', '1 medium onion, chopped', '1 medium carrot, chopped', '3-5 leaves kale, de-stemmed and chopped', '2 cloves garlic, minced', '1 inch ginger, minced or grated', '2 tablespoons coconut aminos', '2 tablespoons rice or coconut vinegar', 'fat of choice for cooking (lard, tallow, coconut oil, or ghee)', 'cilantro, chopped, for garnish']","['Core and separate cauliflower florets, pulse in food processor gently until the size of rice grains - do not over process. In a wide pan, heat cooking fat to medium, add onion and carrot and sauté until onion is translucent. Add ground meat and optional liver, breaking up a with wooden spoon into small crumbles. Add garlic, ginger, and kale. Mix well. Add cauliflower, mix well, and cover for 5 minutes. Turn off the heat and toss well with vinegar or coconut aminos, and cilantro.']"
100230,Crock Pot Paella,https://www.newseasonsmarket.com/recipes/crock-pot-paella/,,"['2 tablespoons olive oil', '1 pound chicken breast, cut into chunks', '1 medium yellow onion, small dice', '2 large cloves garlic, minced', '2 teaspoons sweet smoked paprika', '2 cups chicken broth', '1 1/2 cups short grain rice', '1 (14.5 oz.) can diced tomatoes', '8 ounces dry chorizo, small dice', '1 teaspoon salt', '1 1/2 cups frozen peas', '1/4 cup chopped fresh Italian parsley']","['Heat the olive oil in a wide saute pan over medium heat. Add the chicken breast and cook, stirring often, until no longer pink. Add the onion and garlic and saute a few minutes more, until the onions begin to soften. Add the paprika and stir to coat. Lastly, add the broth to the pan and bring to a simmer. In the meantime, place the rice, tomatoes, chorizo, and salt in the crock pot. Once the broth mixture simmers, carefully pour it into the crock pot. Turn the crock pot to high heat and stir the contents well. Cover and cook for approximately 90 minutes, or until the rice is tender and the liquid has been absorbed. Lastly, stir in the peas, cover and cook 10 minutes more. Serve the paella immediately, garnished with the fresh parsley.']"
100231,Sear Roasting instructions,https://www.newseasonsmarket.com/recipes/sear-roasting-instructions/,,['Fish fillet of choice'],"['Pre-heat the oven to 450°F. Pat the fish dry with paper towels and season simply with salt and pepper. Preheat an oven proof skillet (cast iron is preferred) over medium-high heat. Add heat-tolerant fat to the pan and place the fish in the pan, flesh side down, careful not to crowd pan. Cook flesh side down for 2-3 minutes or until nicely browned. Flip fish over and transfer entire skillet to pre-heated oven. Cook for remaining time (use the rule of thumb for cooking times) in the oven. Remove the skillet from oven (WARNING: the skillet handle will be extremely hot). Place a pat of butter on top. Your fish will be perfectly cooked, crispy on the outside and juicy on the inside.']"
100232,Steamed Manila Clams,https://www.newseasonsmarket.com/recipes/steamed-manila-clams/,,"['1/4 cup extra-virgin olive oil', '2 cloves garlic, thinly sliced', '1/4-1/2 teaspoon black pepper', '1 1/2 teaspoons red pepper flakes', '2 pounds manila clams', '1 tablespoon fresh Italian flat-leaf parsley, coarsely chopped', '1/2 cup white wine']","['To clean clams, place in a bowl of cold tap water and soak for 5 minutes. Repeat for a total of 3 times, changing the water each time.\nIn a 6-quart heavy pot over medium heat, heat oil until hot but not smoking. Add garlic and saute for 2 minutes. Add black pepper and red pepper flakes: saute until fragrant, about 1 minute. Add clams, parsley and white wine. Cover and bring to a boil. Continue cooking, stirring occasionally until clams open- approximately 5-7 minutes, or until fully cooked. Discard any clams that do not open. Serve with your favorite crusty bread.']"
100233,Sesame Crusted Albacore Tuna,https://www.newseasonsmarket.com/recipes/sesame-crusted-albacore-tuna/,,"['1 1/2 pounds Albacore tuna loin', '1/2 cup sesame seeds', '2 tablespoons toasted sesame oil', 'salt and pepper to taste', 'prepared Wasabi paste', 'soy sauce']","['Put sesame oil on one plate and sesame seeds on another plate. Roll the tuna loin in the oil, season with salt and pepper and then roll in the sesame seeds.', 'Preheat a charcoal or gas grill to medium high heat. Oil the grill grates using paper towels soaked in vegetable oil. Place the tuna loin on the grill and cook to your desired doneness. Remove the tuna and slice into 1/2 inch slices. Serve with wasabi paste and soy sauce, steamed rice and your favorite Asian coleslaw.']"
100234,Turkey and Broccoli Pesto Pasta,https://www.newseasonsmarket.com/recipes/turkey-broccoli-pesto-pasta/,,"['16 oz brown rice penne or spirals', '1 ½ pound of ground turkey', '2 cups broccoli florets and stems', '3 garlic cloves', '½ cup macadamia nuts', '1/3 cup grated Parmesan cheese', '1 teaspoon sea salt', '2 tablespoon lemon juice', '½ cup extra-virgin olive oil']","['Preheat oven to 425°F. Lay broccoli on sheet pan in a single layer and roast in preheated oven 10-15 minutes, until cooked through and beginning to brown. Transfer to food processor and add all remaining ingredients except olive oil. Pulse for 5 seconds 2-3 times. Add olive oil and process for 20-20 seconds or until smooth. Taste and adjust salt and lemon juice.', 'Cook pasta according to manufacturer’s direction, drain and set aside. In a large skillet over medium heat, warm 1 tablespoon cooking oil of your choice. Add ground turkey, using a spoon to break up pieces, and cook, 8-10 minutes or until fully cooked. Remove from heat and stir in pasta and pesto. Serve warm with additional parmesan for topping, if desired.']"
100235,Carne Asada Bún,https://www.newseasonsmarket.com/recipes/carne-asada-bun/,,"['16 oz rice noodles, soaked in boiling water for 10 minutes', '2lbs New Seasons carne asada', '1pt New Seasons guacamole', '1pt salsa (your choice–the thinner the better)', '1T rice vinegar', '1 cucumber, thinly sliced', '2 carrots, peeled and julienned', '1 lime, cut into wedges', 'Cilantro leaves']","['In a large skillet or on the grill, cook carne asada for about 10 minutes. Set aside to rest for 5 minutes and then thinly slice. In a small mixing bowl, combine salsa and rice vinegar; stir and taste for desired acidity. In 4 serving bowls, add rice noodles and top with 1/4 of salsa mixture. Add thinly sliced steak, guac, cucumber, carrots and cilantro leaves. Squeeze 1 lime wedge and serve!']"
100236,Margherita Flatbread Pizza,https://www.newseasonsmarket.com/recipes/margherita-flatbread-pizza/,,"['1 flatbread pizza crust', '1/2 lb. Fresh mozzarella, sliced', '1 pint cherry tomatoes, halved or 1 Heirloom tomato, sliced', '5-6 basil leaves, chopped', '3 cloves garlic, pressed or 1 tsp dry garlic powder', '1.5 Tbsp olive oil', '1.5 Tbsp balsamic vinegar', 'Salt & pepper to taste']","['Preheat oven to 350 degrees F.', 'Mix your pressed garlic (or garlic powder) with olive oil.', 'Place flatbread on baking sheet and brush with half of the oil & garlic. Place in preheated oven for 3-5 minutes to crisp up the crust.', 'Remove from oven and place cheese on top of the flatbread, sprinkle with salt & pepper, then place tomatoes on top of the cheese and repeat with a sprinkling of salt & pepper.', 'Place back in the oven for another 5 minutes at 350oF until the crust is golden and the pizza is fully baked. If you want a crispier flatbread, place under the broiler for an additional 2-3 minutes while keeping a close eye so it won’t get too dark.', 'Remove from oven and drizzle combined remaining garlic olive oil mixture and balsamic vinegar.', 'Sprinkle with chopped basil leaves and enjoy!']"
